unique_id,dataset,participant_id,sex,handedness,age,rs,pa,fi,rs_fi,rs_age,fi_age,rs_fi_age,pa_fi,pa_age,pa_fi_age,mean_acc_O+P+,mean_acc_O+P-,mean_acc_O-P+,mean_acc_O-P-,nci_acc,response_bias,exclude,preC_IFG,preC_TP,preC_vOT,postC_IFG,postC_TP,postC_vOT
ds001894_sub-0094,ds001894,sub-094,Male,right,9.39,91,10,80,7280,854.49,751.2,68359.2,800,93.9,7512,0.792,0.333,0.75,0.542,0.667,0.25,NA,2.8347381830215457,1.3471721434593198,1.8829111981391906,3.301823465830048,1.5235935806669112,2.083165359594926
ds001894_sub-0096,ds001894,sub-096,Female,right,11.85,79,10,100,7900,936.15,1185,93615,1000,118.5,11850,0.875,0.042,0.375,0.583,0.729,0.29200000000000004,NA,2.383328156471252,2.0488650691509243,5.235453357696533,2.7636019999911614,2.291788743287168,5.727975433291113
ds001894_sub-0098,ds001894,sub-098,Male,right,13.34,87,6,86,7482,1160.58,1147.24,99809.88,516,80.03999999999999,6883.44,1,0.292,0.833,0.75,0.875,0.25,NA,4.239008793830871,2.9588430857658383,6.0877160501480105,4.850593940376691,3.4080397879198414,6.9910294531950035
ds001894_sub-0101,ds001894,sub-101,Male,right,9.89,101,12,128,12928,998.8900000000001,1265.92,127857.92000000001,1536,118.68,15191.04,0.875,0.417,0.917,0.458,0.667,0.417,NA,2.376481060981751,1.6422561442852024,4.802588193416595,2.8147004390167103,1.8153675835514187,5.47326991988851
ds001894_sub-0102,ds001894,sub-102,Male,right,11.48,101,11,106,10706,1159.48,1216.88,122904.88,1166,126.28,13385.68,0.917,0.417,0.958,0.458,0.688,0.459,NA,3.8544333219528193,0.9579748791456224,1.9473097765445706,4.604870236032855,1.0517606040340661,2.2495161520626947
ds001894_sub-0108,ds001894,sub-108,Male,right,9.85,91,10,98,8918,896.35,965.3,87842.3,980,98.5,9653,0.875,0.333,0.417,0.75,0.812,0.125,NA,3.0956733727455146,1.402604750394821,3.2161941981315616,3.7854970917454533,1.5372111571110056,3.748374215394055
ds001894_sub-0110,ds001894,sub-110,Female,right,9.91,89,9,116,10324,881.99,1149.56,102310.84,1044,89.19,10346.04,0.708,0.25,0.75,0.417,0.562,0.291,NA,1.3358510482311248,0.88761363089084655,4.489171350002288,1.5889352163588446,0.9619510157377404,4.9659108844152735
ds001894_sub-0111,ds001894,sub-111,Male,right,10.35,80,9,71,5680,828,734.85,58788,639,93.14999999999999,6613.65,0.917,0.042,0.292,0.75,0.833,0.16700000000000004,NA,3.07919071674347,2.6684911131858824,3.764830400943756,3.5695171823463125,3.111143658718367,4.0246706511217365
ds001894_sub-0112,ds001894,sub-112,Male,right,13.72,82,6,71,5822,1125.04,974.12,79877.84,426,82.32000000000001,5844.72,0.875,0.208,0.458,0.875,0.875,0,NA,5.272710099220276,0.7908041828870772,2.47577187538147,6.279439507061195,0.8121834792163444,2.9657165077407464
ds001894_sub-0115,ds001894,sub-115,Male,right,11.83,86,5,107,9202,1017.38,1265.81,108859.66,535,59.15,6329.05,0.667,0.542,0.667,0.833,0.75,0.16599999999999993,NA,4.377592186927795,2.826813275814056,3.5827129387855527,5.002894284196797,3.2180841775887323,4.090769793445263
ds001894_sub-0116,ds001894,sub-116,Female,right,10.9,86,12,116,9976,937.4,1264.4,108738.40000000001,1392,130.8,15172.800000000001,0.875,0.333,0.667,0.542,0.708,0.33299999999999996,NA,2.1872402775287623,1.4610870540142054,2.2414936196804045,2.4778573139572377,1.586303291513683,2.5091612457588846
ds001894_sub-0117,ds001894,sub-117,Male,right,13.04,90,7,106,9540,1173.6,1382.24,124401.59999999999,742,91.28,9675.679999999998,0.917,0.5,0.833,0.875,0.896,0.04200000000000004,NA,2.348158147335052,0.798362335562706,1.6930663239955903,2.7344891040044756,0.8544287033272199,1.9028926166165259
ds001894_sub-0119,ds001894,sub-119,Female,right,8.93,78,7,110,8580,696.54,982.3,76619.4,770,62.51,6876.0999999999995,0.583,0.5,0.625,0.542,0.562,0.04099999999999992,NA,1.441671768426895,1.0934191262722015,2.263201531171798,1.7514156410735398,1.190527597875356,2.6552045350040934
ds001894_sub-0120,ds001894,sub-120,Female,right,9.69,81,7,100,8100,784.89,969,78489,700,67.83,6783,0.667,0.417,0.583,0.417,0.542,0.25000000000000006,NA,4.44267264842987,2.0996731531620028,4.29873886346817,5.217790124983823,2.6212551882064465,4.8845554952396935
ds001894_sub-0123,ds001894,sub-123,Male,right,13.78,88,8,86,7568,1212.6399999999999,1185.08,104287.04,688,110.24,9480.64,1,0.542,0.917,0.833,0.917,0.16700000000000004,NA,4.573256096839905,1.1943296086788173,5.874866662025451,5.355565119794313,1.2930833264271233,6.4459848571781695
ds001894_sub-0125,ds001894,sub-125,Female,right,13.72,76,5,95,7220,1042.72,1303.4,99058.40000000001,475,68.60000000000001,6517,0.875,0.417,0.375,0.917,0.896,0.04200000000000004,NA,1.383432903289795,1.0703289246559144,0.886569750905037,1.5790554034136062,1.1983148833680608,1.0273745544840591
ds001894_sub-0127,ds001894,sub-127,Male,right,11.02,97,6,107,10379,1068.94,1179.1399999999999,114376.58,642,66.12,7074.84,0.708,0.667,0.708,0.833,0.771,0.125,NA,3.7199105334281914,2.7242313551902777,4.969972004890442,4.601233587244741,3.035841382882516,5.548237428234448
ds001894_sub-0128,ds001894,sub-128,Female,right,11.17,118,10,107,12626,1318.06,1195.19,141032.42,1070,111.7,11951.9,0.917,0.708,0.958,1,0.958,0.08299999999999996,NA,5.67460955619812,2.5023406565189363,3.3801866388320922,6.383845453684492,2.921779476484311,3.8395809268502785
ds001894_sub-0131,ds001894,sub-131,Female,right,8.29,104,7,77,8008,862.1599999999999,638.3299999999999,66386.31999999999,539,58.029999999999994,4468.3099999999995,0.958,0.25,0.75,0.625,0.792,0.33299999999999996,NA,1.861828727722168,2.178594506978989,1.0661129540204999,2.1692242459473987,2.5645221760919465,1.247975046451947
ds001894_sub-0132,ds001894,sub-132,Male,right,10.3,110,9,103,11330,1133,1060.9,116699.00000000001,927,92.7,9548.1,0.917,0.25,0.875,0.75,0.833,0.16700000000000004,NA,3.2342532396316526,1.6715487360954284,2.0805270648002625,3.902191669635158,1.927692437171562,2.200373901716825
ds001894_sub-0133,ds001894,sub-133,Male,right,13.7,100,10,113,11300,1370,1548.1,154810,1130,137,15481,0.833,0.417,0.458,0.958,0.896,0.125,NA,3.00258246421814,2.77099814414978,1.96333677649498,3.3733626460409623,3.18549078705139,2.327681941192583
ds001894_sub-0134,ds001894,sub-134,Female,right,11.12,101,9,100,10100,1123.12,1112,112311.99999999999,900,100.08,10008,0.958,0.625,0.958,0.833,0.896,0.125,NA,2.92597275018692,1.9969656646251677,1.7689665925502776,3.4705774848914337,2.2467711000778334,1.9733302819808294
ds001894_sub-0135,ds001894,sub-135,Male,right,9.32,125,7,133,16625,1165,1239.56,154945,931,65.24000000000001,8676.92,0.917,0.708,0.958,0.958,0.938,0.04099999999999992,NA,0.948768181204796,0.966781978607178,1.7498284208774566,1.0575333221498668,1.0214575385760847,2.1681580689238222
ds001894_sub-0136,ds001894,sub-136,Male,right,11.59,93,11,115,10695,1077.87,1332.85,123955.05,1265,127.49,14661.35,0.792,0.5,0.792,0.875,0.833,0.08299999999999996,NA,3.73356733083725,1.4976015639305111,3.3760910367965704,4.4914450870371505,1.697324516799457,3.9167016135834616
ds001894_sub-0138,ds001894,sub-138,Male,right,12.27,125,12,119,14875,1533.75,1460.1299999999999,182516.25,1428,147.24,17521.559999999998,0.875,0.75,0.833,1,0.938,0.125,NA,3.049784841537476,2.3977000188827513,4.009592218399048,3.580305919293526,2.730734216945672,4.594912182317198
ds001894_sub-0139,ds001894,sub-139,Female,right,9.02,108,14,124,13392,974.16,1118.48,120795.84,1736,126.28,15658.72,0.625,0.333,0.542,0.833,0.729,0.20799999999999996,NA,3.7611917686462397,2.0197293627262116,5.639905052185059,4.411894601064354,2.32429083359015,6.5836674631258925
ds001894_sub-0140,ds001894,sub-140,Male,right,11.85,98,12,101,9898,1161.3,1196.85,117291.3,1212,142.2,14362.199999999999,0.833,0.583,0.75,0.792,0.812,0.04099999999999992,NA,3.9830860114097595,2.0628775310516363,3.6973485469818113,4.736219319498781,2.334633029641855,4.390543620222975
ds001894_sub-0141,ds001894,sub-141,Male,right,8.7,109,10,110,11990,948.3,956.9999999999999,104312.99999999999,1100,87,9570,0.667,0.083,0.458,0.375,0.521,0.29200000000000004,NA,2.473697159290314,2.1906293427944186,3.614388887882233,2.9423352401509857,2.4235661558935884,4.135038373660676
ds001894_sub-0143,ds001894,sub-143,Female,right,9.46,102,7,121,12342,964.9200000000001,1144.66,116755.32,847,66.22,8012.620000000001,0.875,0.708,0.875,0.75,0.812,0.125,NA,2.304379836320877,1.2015942203998569,2.7132396900653837,2.6368140251546475,1.30446611709131,3.008416491701278
ds001894_sub-0144,ds001894,sub-144,Female,right,9.04,116,12,128,14848,1048.6399999999999,1157.12,134225.91999999998,1536,108.47999999999999,13885.439999999999,0.958,0.542,0.833,0.875,0.917,0.08299999999999996,NA,1.321501911878586,0.8435643774271011,3.415518071651458,1.5821173560895296,0.931274400116882,3.9838968989177546
ds001894_sub-0146,ds001894,sub-146,Male,right,11.88,96,9,101,9696,1140.48,1199.88,115188.48000000001,909,106.92,10798.92,0.708,0.542,0.583,0.917,0.812,0.20900000000000007,NA,1.7060233938694003,0.9834113687276841,2.4545031559467314,1.9529410805665488,1.0351254457263142,2.806469487526238
ds001894_sub-0148,ds001894,sub-148,Female,right,9.78,115,11,110,12650,1124.6999999999998,1075.8,123716.99999999999,1210,107.58,11833.8,0.958,0.375,0.958,0.958,0.958,0,NA,1.2092603474855421,1.1978287911415095,5.070298953056335,1.4004002559737032,1.3112231609676483,6.001003408719668
ds001894_sub-0150,ds001894,sub-150,Male,right,12.55,99,8,106,10494,1242.45,1330.3000000000002,131699.7,848,100.4,10642.400000000001,0.875,0.458,0.833,0.542,0.708,0.33299999999999996,NA,3.790159649848938,2.7356092858314516,5.497413849830627,4.340894481382338,3.2313705758860665,6.6235513466757965
ds001894_sub-0152,ds001894,sub-152,Female,right,10.42,92,8,106,9752,958.64,1104.52,101615.84,848,83.36,8836.16,0.875,0.208,0.625,0.458,0.667,0.417,NA,3.4762149524688724,2.840183100700379,2.765532395839691,4.17864162311321,3.34020389230895,3.20231881296322
ds001894_sub-0157,ds001894,sub-157,Female,right,8.99,89,7,100,8900,800.11,899,80011,700,62.93,6293,0.667,0.458,0.708,0.667,0.667,0,NA,3.3373483347892763,1.3770248365402225,3.5560404062271114,3.9553209109417087,1.567297313311377,4.27093433703632
ds001894_sub-0159,ds001894,sub-159,Male,right,8.47,102,10,79,8058,863.94,669.13,68251.26000000001,790,84.7,6691.3,0.708,0.458,0.667,0.833,0.771,0.125,NA,3.653347225189209,1.7741343450546263,4.9240776014328,4.4734902255944755,1.970920898466665,5.498163840943144
ds001894_sub-0160,ds001894,sub-160,Female,right,11.96,127,12,104,13208,1518.92,1243.8400000000001,157967.68000000002,1248,143.52,14926.080000000002,0.917,0.75,1,0.958,0.938,0.04099999999999992,NA,4.210906074047088,3.6831709671020505,4.094329874515533,4.884711266927249,4.237206801830875,4.750386662188305
ds001894_sub-0161,ds001894,sub-161,Female,right,11.25,98,7,100,9800,1102.5,1125,110250,700,78.75,7875,1,0.583,0.917,0.917,0.958,0.08299999999999996,NA,4.178120620250702,1.4327583217620847,3.4483228302001954,4.986956958248302,1.5843434715688696,4.010720089882443
ds001894_sub-0162,ds001894,sub-162,Male,right,12.29,89,4,86,7654,1093.81,1056.9399999999998,94067.65999999999,344,49.16,4227.759999999999,0.75,0.417,0.667,0.958,0.854,0.20799999999999996,NA,3.4865202426910398,1.8661701303720475,1.6232284677028652,4.166721477164856,2.119444314838074,1.8215534683322656
ds001894_sub-0163,ds001894,sub-163,Female,right,10.24,97,8,100,9700,993.28,1024,99328,800,81.92,8192,0.958,0.458,0.875,0.833,0.896,0.125,NA,3.593338091373443,2.7568077135086066,4.235288455486298,4.19780878535394,3.094993017580439,4.936678488343806
ds001894_sub-0164,ds001894,sub-164,Male,right,13.56,98,12,92,9016,1328.88,1247.52,122256.96,1104,162.72,14970.24,1,0.75,0.875,1,1,0,NA,3.805500984191894,2.002662695646286,2.961438915729523,4.5265246753686466,2.4035469376288057,3.588711384673467
ds001894_sub-0165,ds001894,sub-165,Female,right,8.93,113,13,100,11300,1009.0899999999999,893,100909,1300,116.09,11609,0.833,0.75,0.375,0.958,0.896,0.125,NA,3.535020184516907,2.7216667604446405,3.9528771829605103,4.367760897215715,3.0959650149702074,4.594697152469033
ds001894_sub-0167,ds001894,sub-167,Female,right,9.45,101,15,121,12221,954.4499999999999,1143.4499999999998,115488.45,1815,141.75,17151.75,0.708,0.458,0.625,0.875,0.792,0.16700000000000004,NA,4.589665641784668,3.401768231391907,4.539901316165924,5.4375930842672,3.9770392017411558,5.554881609909528
ds001894_sub-0168,ds001894,sub-168,Female,right,10.82,117,12,116,13572,1265.94,1255.1200000000001,146849.04,1392,129.84,15061.44,0.75,0.583,0.667,0.792,0.771,0.04200000000000004,NA,1.784908093214035,1.8995851671695703,3.9209836935997013,2.023637957073887,2.0589206229431465,4.6876728961733996
ds001894_sub-0169,ds001894,sub-169,Male,right,9.06,100,6,109,10900,906,987.5400000000001,98754,654,54.36,5925.240000000001,0.792,0.542,0.458,0.625,0.708,0.16700000000000004,NA,2.3411978745460513,2.294313436746598,2.380879921913147,2.8901969098197258,2.61500994029614,2.648438963400849
ds001894_sub-0170,ds001894,sub-170,Male,right,10.09,89,6,97,8633,898.01,978.73,87106.97,582,60.54,5872.38,0.833,0.5,0.583,0.75,0.792,0.08299999999999996,NA,3.1938146543502812,1.3595594692230226,2.4094426631927486,3.8728671416927813,1.6026881285603543,2.7540416532770453
ds001894_sub-0174,ds001894,sub-174,Female,right,9.2,101,6,97,9797,929.1999999999999,892.4,90132.4,582,55.199999999999996,5354.4,0.833,0.375,0.708,0.875,0.854,0.04200000000000004,NA,4.213099343776703,3.2181155562400816,4.589739863872528,5.1766634393400865,3.647434955368449,5.171568569826152
ds001894_sub-0176,ds001894,sub-176,Female,right,8.21,96,8,77,7392,788.1600000000001,632.1700000000001,60688.32000000001,616,65.68,5057.360000000001,0.5,0.667,0.208,0.833,0.667,0.33299999999999996,NA,4.265301110744476,2.45166984796524,3.271140739917755,5.308485650876768,2.8999640501460937,3.929891552624147
ds001894_sub-0177,ds001894,sub-177,Male,right,13.53,73,4,110,8030,987.6899999999999,1488.3,108645.9,440,54.12,5953.2,0.583,0.542,0.458,0.708,0.646,0.125,NA,1.8983445477485652,1.1953092151880265,1.5258758020401004,2.213502994899404,1.3249765606133324,2.0328375074208513
ds001894_sub-0181,ds001894,sub-181,Female,right,9.35,98,13,118,11564,916.3,1103.3,108123.4,1534,121.55,14342.9,0.792,0.333,0.667,0.542,0.667,0.25,NA,3.8102738809585572,2.487217637300492,3.1439868664741515,4.5196002332379335,2.8259128628373653,3.71419130825294
ds001894_sub-0182,ds001894,sub-182,Male,right,8.77,82,8,110,9020,719.14,964.6999999999999,79105.4,880,70.16,7717.5999999999995,0.5,0.417,0.458,0.708,0.604,0.20799999999999996,NA,1.8989593684673307,0.9723561292886733,3.4542061424255373,2.32845849896631,1.0109043565812688,4.022762408322162
ds001894_sub-0184,ds001894,sub-184,Female,right,8.95,93,8,85,7905,832.3499999999999,760.7499999999999,70749.75,680,71.6,6085.999999999999,0.833,0.25,0.208,0.708,0.771,0.125,NA,1.1763853150606152,1.3974566733837128,3.1659902358055114,1.3879228453193282,1.554141941009171,3.7924142772754763
ds001894_sub-0185,ds001894,sub-185,Male,right,12.8,97,12,104,10088,1241.6000000000001,1331.2,129126.40000000001,1248,153.60000000000002,15974.400000000001,0.917,0.833,0.833,0.667,0.792,0.25,NA,3.412236230373382,2.550794810056686,4.3474023723602295,4.011274020581936,2.898545195445829,5.179337377990919
ds001894_sub-0186,ds001894,sub-186,Male,right,12.75,88,9,113,9944,1122,1440.75,126786,1017,114.75,12966.75,0.875,0.542,0.708,0.917,0.896,0.04200000000000004,NA,5.89781485080719,2.861550860404968,5.789128723144531,6.819314587258938,3.1969745861382224,6.647947152451842
ds001894_sub-0188,ds001894,sub-188,Female,right,7.95,124,16,115,14260,985.8000000000001,914.25,113367,1840,127.2,14628,0.875,0.792,0.875,0.875,0.875,0,NA,3.7167186498641964,2.999544801712036,3.1954984068870544,4.471965701946909,3.4477320884914993,3.5331661623884822
ds002236_sub-0001,ds002236,sub-01,Female,right,8.92,107,12,130,13910,954.4399999999999,1159.6,124077.2,1560,107.03999999999999,13915.2,0.958,0.833,0.958,0.958,0.958,0,NA,4.5056003570556635,3.259313533306122,6.060254755020141,5.289085257243717,3.7174732141315263,6.599998050107768
ds002236_sub-0002,ds002236,sub-02,Male,right,8.92,115,15,109,12535,1025.8,972.28,111812.2,1635,133.8,14584.2,0.792,0.792,0.583,0.958,0.875,0.16599999999999993,NA,1.8306507182121279,1.234846394658088,1.9561427140235899,2.1777700885176445,1.500017968885665,2.3410762694884273
ds002236_sub-0003,ds002236,sub-03,Male,right,10.67,118,14,104,12272,1259.06,1109.68,130942.24,1456,149.38,15535.52,0.875,0.833,0.625,0.917,0.896,0.04200000000000004,NA,3.7973383760452277,0.8701630735397338,2.837639827728271,4.299631257641141,1.155345305866064,3.0281331748255984
ds002236_sub-0004,ds002236,sub-04,Female,right,12.83,100,8,100,10000,1283,1283,128300,800,102.64,10264,0.958,0.833,0.542,0.917,0.938,0.04099999999999992,NA,2.9917225098609923,0.9671774107217788,5.3658385181427,3.560218745757572,1.2908045762830536,5.771211424325303
ds002236_sub-0006,ds002236,sub-06,Female,right,13.25,109,12,104,11336,1444.25,1378,150202,1248,159,16536,1,0.833,0.708,1,1,0,NA,3.32214891910553,1.4519875401258469,4.617375273704529,4.0005354829087105,1.703746830648407,5.027966292038196
ds002236_sub-0008,ds002236,sub-08,Female,right,10.83,118,8,109,12862,1277.94,1180.47,139295.46,872,86.64,9443.76,0.958,0.917,0.875,1,0.979,0.04200000000000004,NA,3.4193174695968627,1.7310388159751897,2.93420458316803,4.147800716652798,2.032025838427036,3.2844902000755076
ds002236_sub-0009,ds002236,sub-09,Female,right,12.67,107,9,94,10058,1355.69,1190.98,127434.86,846,114.03,10718.82,0.917,0.833,0.625,0.917,0.917,0,NA,5.179243969917297,2.9929324221611027,5.780636830329895,6.103280786082945,3.559630829947764,6.1018383374961225
ds002236_sub-0010,ds002236,sub-10,Female,right,14.5,104,12,79,8216,1508,1145.5,119132,948,174,13746,0.958,0.833,0.75,1,0.979,0.04200000000000004,NA,3.460856096744537,2.5976164579391483,4.264273774623871,4.1591554047442685,3.1564620918344755,4.41777072368403
ds002236_sub-0012,ds002236,sub-12,Male,right,9.17,110,11,109,11990,1008.7,999.53,109948.3,1199,100.87,10994.83,1,0.917,0.167,0.792,0.896,0.20799999999999996,NA,2.421424295902253,3.21407219171524,2.2472745466232302,3.2574107675923742,3.707485627710035,2.3726884415160545
ds002236_sub-0013,ds002236,sub-13,Male,right,12.83,106,9,79,8374,1359.98,1013.57,107438.42,711,115.47,9122.13,0.958,0.875,0.667,0.958,0.958,0,NA,2.7398688054084785,2.5751794767379756,6.0973561668395995,3.3065291165432136,3.293491007475172,6.501304952508875
ds002236_sub-0016,ds002236,sub-16,Male,right,9.17,117,7,94,10998,1072.89,861.98,100851.66,658,64.19,6033.86,0.958,0.792,0.75,0.792,0.875,0.16599999999999993,NA,1.3576263093948364,0.8754574662446976,2.3946142971515654,1.7775396140698663,1.1112120493967073,2.373771069485967
ds002236_sub-0017,ds002236,sub-17,Female,right,13.17,104,10,100,10400,1369.68,1317,136968,1000,131.7,13170,1,0.917,0.792,0.792,0.896,0.20799999999999996,NA,1.463940720558166,0.7432305485010147,3.1831552529335023,1.753527867742307,0.8665446868479965,3.3247868546107453
ds002236_sub-0021,ds002236,sub-21,Female,right,9.25,101,13,104,10504,934.25,962,97162,1352,120.25,12506,0.875,0.625,0.833,0.958,0.917,0.08299999999999996,NA,3.0711652660369873,1.736909972429275,2.819635050296783,4.037750414478707,2.0838214965199606,3.263367166118828
ds002236_sub-0022,ds002236,sub-22,Female,right,8.92,125,15,115,14375,1115,1025.8,128225,1725,133.8,15387,0.958,0.917,0.75,0.958,0.958,0,NA,4.566527380943299,2.2886901473999024,4.592993998527527,5.096809999046948,2.78535413467164,5.1762784509902104
ds002236_sub-0023,ds002236,sub-23,Female,right,8.67,103,12,100,10300,893.01,867,89301,1200,104.03999999999999,10404,0.958,0.875,0.208,0.875,0.917,0.08299999999999996,NA,2.741892287731171,1.0756138283014294,2.204900881052018,3.413295333627503,1.3792674068945925,2.3436001872050625
ds002236_sub-0024,ds002236,sub-24,Female,right,15.5,97,11,94,9118,1503.5,1457,141329,1034,170.5,16027,0.958,0.917,0.75,1,0.979,0.04200000000000004,NA,3.802333445549011,2.427382341623306,4.549439163208008,4.743133985648078,2.7209715234602774,4.775477849681373
ds002236_sub-0025,ds002236,sub-25,Female,right,12.75,107,10,104,11128,1364.25,1326,141882,1040,127.5,13260,0.958,0.875,0.833,1,0.979,0.04200000000000004,NA,2.7197143268585204,0.8749145269393921,3.618866951465607,3.4267316163590573,1.0419234320166715,3.676638459615765
ds002236_sub-0026,ds002236,sub-26,Female,right,8.75,125,12,119,14875,1093.75,1041.25,130156.25,1428,105,12495,0.958,0.792,0.875,1,0.979,0.04200000000000004,NA,3.298171367645263,2.203363089561462,2.8649811697006227,4.273229792685239,2.5659952694268355,3.1384058324321042
ds002236_sub-0029,ds002236,sub-29,Female,right,11,119,11,119,14161,1309,1309,155771,1309,121,14399,0.958,0.833,0.667,0.958,0.958,0,NA,2.665041694641113,1.6799185824394227,3.0797765707969664,3.228827004154987,1.9871370264026071,3.4360927474531096
ds002236_sub-0031,ds002236,sub-31,Female,right,14.75,101,11,74,7474,1489.75,1091.5,110241.5,814,162.25,12006.5,0.875,0.792,0.875,1,0.938,0.125,NA,6.147522683143616,2.5251764512062076,8.861790952682497,7.387132758649266,3.0715206579086893,9.02953413954781
ds002236_sub-0032,ds002236,sub-32,Male,right,12.75,119,4,104,12376,1517.25,1326,157794,416,51,5304,0.875,0.875,0.75,0.958,0.917,0.08299999999999996,NA,3.681164915561676,0.9083104723691938,5.2197687578201295,4.311226147224344,1.1453961252229938,5.140295901886366
ds002236_sub-0033,ds002236,sub-33,Female,right,12.67,117,8,115,13455,1482.39,1457.05,170474.85,920,101.36,11656.4,0.875,0.875,0.75,0.958,0.917,0.08299999999999996,NA,4.391487128734589,1.988936445713043,4.0955253195762635,5.428109880007252,2.3575279575574153,4.81846004574434
ds002236_sub-0035,ds002236,sub-35,Male,right,10.67,123,11,89,10947,1312.41,949.63,116804.49,979,117.37,10445.93,0.458,0.292,0.667,0.792,0.625,0.334,NA,2.3338412821292875,2.841340897083282,5.312450137138366,2.865418939657995,3.343296735885213,5.6047672742643595
ds002236_sub-0038,ds002236,sub-38,Male,right,12.67,115,9,104,11960,1457.05,1317.68,151533.2,936,114.03,11859.12,0.875,0.875,0.917,1,0.938,0.125,NA,3.2853266620635986,2.3710159373283384,2.920570116043091,3.943218394094105,2.705574583814552,3.3673742888108174
ds002236_sub-0042,ds002236,sub-42,Female,right,8.67,117,15,109,12753,1014.39,945.03,110568.51,1635,130.05,14175.45,0.958,0.792,0.417,0.917,0.938,0.04099999999999992,NA,3.518975644111633,1.8265812754631041,4.256738033294678,4.383565230482489,2.13571396239678,4.415055160672858
ds002236_sub-0043,ds002236,sub-43,Male,right,12.75,125,12,109,13625,1593.75,1389.75,173718.75,1308,153,16677,1,1,0.833,0.958,0.979,0.04200000000000004,NA,3.514959471225738,1.2877149367332454,3.0521425437927245,4.183874074056562,1.4221807336776826,3.297579097269925
ds002236_sub-0044,ds002236,sub-44,Male,right,8.75,126,15,115,14490,1102.5,1006.25,126787.5,1725,131.25,15093.75,0.958,0.917,0.875,1,0.979,0.04200000000000004,NA,2.676824684143067,1.0677906954288485,2.8340470528602606,3.2641222766678095,1.2524050494457777,3.2678079482655513
ds002236_sub-0045,ds002236,sub-45,Female,right,12.67,120,11,109,13080,1520.4,1381.03,165723.6,1199,139.37,15191.33,1,0.917,0.625,0.958,0.979,0.04200000000000004,NA,3.7162952923774717,1.3520811235904697,3.322123110294342,4.651868475698158,1.5787811067188837,3.8161775212729254
ds002236_sub-0046,ds002236,sub-46,Male,right,14.67,110,11,104,11440,1613.7,1525.68,167824.8,1144,161.37,16782.48,0.917,0.875,0.958,1,0.958,0.08299999999999996,NA,1.6857102823257448,1.736834715604782,2.612654247283935,1.9889368614798737,1.9649550676501337,2.688314749121307
ds002236_sub-0047,ds002236,sub-47,Female,right,14.83,107,12,104,11128,1586.81,1542.32,165028.24,1248,177.96,18507.84,0.917,0.917,0.875,1,0.958,0.08299999999999996,NA,4.268606326580048,2.4110471189022062,4.380534491539001,5.0503941622869,2.6366242869633894,4.75614086252522
ds002236_sub-0048,ds002236,sub-48,Female,right,13.42,103,11,100,10300,1382.26,1342,138226,1100,147.62,14762,1,0.958,0.583,0.958,0.979,0.04200000000000004,NA,2.62837651014328,0.8337716966867447,4.4053897547721865,3.1517603435780215,0.9977477518830336,4.7098251221941245
ds002236_sub-0049,ds002236,sub-49,Male,right,9,117,13,130,15210,1053,1170,136890,1690,117,15210,0.917,0.75,0.792,1,0.958,0.08299999999999996,NA,3.9352421736717225,1.9446323525905609,4.585882005691528,5.1673169034032504,2.4691035789385474,4.611237087244979
ds002236_sub-0050,ds002236,sub-50,Male,right,10.75,107,13,109,11663,1150.25,1171.75,125377.25,1417,139.75,15232.75,1,0.875,0.542,1,1,0,NA,1.57820195555687,0.8441123878955841,0.8964799737930298,1.9456568421221399,1.0348037468556095,0.9700018718839604
ds002236_sub-0051,ds002236,sub-51,Female,right,11.08,116,12,119,13804,1285.28,1318.52,152948.32,1428,132.96,15822.24,1,0.833,0.792,1,1,0,NA,2.5887550330162044,1.7886485826969147,4.11433048248291,3.401662672516061,2.1929409121003824,4.201762052850308
ds002236_sub-0052,ds002236,sub-52,Female,right,14.92,106,13,94,9964,1581.52,1402.48,148662.88,1222,193.96,18232.24,0.958,0.75,0.833,1,0.979,0.04200000000000004,NA,2.512634723186493,1.5667587065696718,3.467715899944306,3.03480298315228,1.927919950466791,3.54265294402631
ds002236_sub-0053,ds002236,sub-53,Male,right,13,95,9,109,10355,1235,1417,134615,981,117,12753,0.875,0.667,0.667,1,0.938,0.125,NA,3.3252968668937686,1.1047847437858578,2.8258632993698116,4.0241276953320835,1.199266009419752,3.077074601408651
ds002236_sub-0055,ds002236,sub-55,Male,right,11.17,111,11,89,9879,1239.87,994.13,110348.43,979,122.87,10935.43,0.917,0.875,0.375,0.875,0.896,0.04200000000000004,NA,0.9788402265310286,0.8448693144321443,1.8484721088409426,1.233724195522869,1.0994953500590439,2.0662314653805742
ds002236_sub-0056,ds002236,sub-56,Male,right,9,99,7,100,9900,891,900,89100,700,63,6300,0.958,0.667,0.125,0.917,0.938,0.04099999999999992,NA,1.583789067268371,1.81406480550766,2.7440366172790527,2.295613574159388,2.2854290114772886,2.894166744284518
ds002236_sub-0057,ds002236,sub-57,Male,right,15.33,96,4,74,7104,1471.68,1134.42,108904.32,296,61.32,4537.68,0.917,0.958,0.792,1,0.958,0.08299999999999996,NA,2.4146267318725587,0.5459224709868431,3.3330616521835323,2.99330930485516,0.7686437376524656,3.582753016034259
ds002236_sub-0058,ds002236,sub-58,Male,right,11.17,101,9,94,9494,1128.17,1049.98,106047.98,846,100.53,9449.82,0.917,0.75,0.833,1,0.958,0.08299999999999996,NA,3.4113905286788944,1.8560273551940913,4.988452253341675,4.292415742780346,2.2011982536133177,4.9377378758111785
