subject_id,run_name,repaired_num,repaired_perc,chunks_num,FD_mean,FD_num_03,FD_perc_03
sub-157,sub-157_ses-T1_task-VVWord_run-02_bold,0,0,0,0.0772907170468827,0,0
sub-159,sub-159_ses-T1_task-VVWord_run-01_bold,2,0.0102040816326531,0,0.149946720430102,10,0.0510204081632653
sub-159,sub-159_ses-T1_task-VVWord_run-02_bold,0,0,0,0.147864444965765,9,0.0459183673469388
sub-160,sub-160_ses-T1_task-VVWord_run-01_bold,0,0,0,0.207296862034429,35,0.178571428571429
sub-160,sub-160_ses-T1_task-VVWord_run-02_bold,0,0,0,0.264639630780408,50,0.255102040816327
sub-161,sub-161_ses-T1_task-VVWord_run-01_bold,0,0,0,0.161028294841327,7,0.0357142857142857
sub-161,sub-161_ses-T1_task-VVWord_run-02_bold,0,0,0,0.162525281523367,14,0.0714285714285714
sub-162,sub-162_ses-T1_task-VVWord_run-01_bold,0,0,0,0.127362425626531,6,0.0306122448979592
sub-162,sub-162_ses-T1_task-VVWord_run-02_bold,2,0.0102040816326531,0,0.190804308313776,17,0.086734693877551
sub-163,sub-163_ses-T1_task-VVWord_run-01_bold,0,0,0,0.312102027763775,75,0.38265306122449
sub-163,sub-163_ses-T1_task-VVWord_run-02_bold,0,0,0,0.26726664968749,61,0.311224489795918
sub-164,sub-164_ses-T1_task-VVWord_run-01_bold,0,0,0,0.122586474608163,10,0.0510204081632653
sub-164,sub-164_ses-T1_task-VVWord_run-02_bold,0,0,0,0.137131854850745,13,0.0663265306122449
sub-165,sub-165_ses-T1_task-VVWord_run-01_bold,0,0,0,0.19656263749551,24,0.122448979591837
sub-165,sub-165_ses-T1_task-VVWord_run-02_bold,0,0,0,0.266257288937755,64,0.326530612244898
sub-167,sub-167_ses-T1_task-VVWord_run-01_bold,2,0.0102040816326531,0,0.312994097721337,68,0.346938775510204
sub-167,sub-167_ses-T1_task-VVWord_run-02_bold,0,0,0,0.28925628684898,63,0.321428571428571
sub-168,sub-168_ses-T1_task-VVWord_run-01_bold,0,0,0,0.107622311672959,3,0.0153061224489796
sub-168,sub-168_ses-T1_task-VVWord_run-02_bold,0,0,0,0.150651312426071,9,0.0459183673469388
sub-169,sub-169_ses-T1_task-VVWord_run-01_bold,0,0,0,0.143429401845255,14,0.0714285714285714
sub-169,sub-169_ses-T1_task-VVWord_run-02_bold,4,0.0204081632653061,0,0.325798837341959,51,0.260204081632653
sub-170,sub-170_ses-T1_task-VVWord_run-01_bold,0,0,0,0.244458729950714,43,0.219387755102041
sub-170,sub-170_ses-T1_task-VVWord_run-02_bold,23,0.11734693877551,0,0.535519293453265,77,0.392857142857143
sub-172,sub-172_ses-T1_task-VVWord_run-01_bold,0,0,0,0.144558980329388,3,0.0153061224489796
sub-172,sub-172_ses-T1_task-VVWord_run-02_bold,0,0,0,0.143373120933622,4,0.0204081632653061
sub-174,sub-174_ses-T1_task-VVWord_run-01_bold,0,0,0,0.136135710245459,12,0.0612244897959184
sub-174,sub-174_ses-T1_task-VVWord_run-02_bold,0,0,0,0.128975381334184,14,0.0714285714285714
sub-175,sub-175_ses-T1_task-VVWord_run-01_bold,16,0.0816326530612245,1,0.627369827137755,120,0.612244897959184
sub-175,sub-175_ses-T1_task-VVWord_run-02_bold,22,0.112244897959184,1,0.982180334494357,113,0.576530612244898
sub-176,sub-176_ses-T1_task-VVWord_run-01_bold,0,0,0,0.20214766344898,33,0.168367346938776
sub-176,sub-176_ses-T1_task-VVWord_run-02_bold,0,0,0,0.325992579422449,65,0.331632653061224
sub-177,sub-177_ses-T1_task-VVWord_run-01_bold,0,0,0,0.23534206729499,38,0.193877551020408
sub-177,sub-177_ses-T1_task-VVWord_run-02_bold,7,0.0357142857142857,0,0.467946352288367,92,0.469387755102041
sub-181,sub-181_ses-T1_task-VVWord_run-01_bold,2,0.0102040816326531,0,0.161631948530204,20,0.102040816326531
sub-181,sub-181_ses-T1_task-VVWord_run-02_bold,15,0.076530612244898,0,0.494569830868367,66,0.336734693877551
sub-182,sub-182_ses-T1_task-VVWord_run-01_bold,0,0,0,0.157973249263061,16,0.0816326530612245
sub-182,sub-182_ses-T1_task-VVWord_run-02_bold,0,0,0,0.103726477684184,5,0.0255102040816327
sub-184,sub-184_ses-T1_task-VVWord_run-01_bold,0,0,0,0.149413603476224,13,0.0663265306122449
sub-184,sub-184_ses-T1_task-VVWord_run-02_bold,2,0.0102040816326531,0,0.190536200546684,21,0.107142857142857
sub-185,sub-185_ses-T1_task-VVWord_run-01_bold,0,0,0,0.201337170302041,33,0.168367346938776
sub-185,sub-185_ses-T1_task-VVWord_run-02_bold,12,0.0612244897959184,0,0.441264040670714,80,0.408163265306122
sub-186,sub-186_ses-T1_task-VVWord_run-01_bold,0,0,0,0.143268186531888,6,0.0306122448979592
sub-186,sub-186_ses-T1_task-VVWord_run-02_bold,0,0,0,0.135099002305449,13,0.0663265306122449
sub-187,sub-187_ses-T1_task-VVWord_run-01_bold,19,0.0969387755102041,1,0.562074787180459,80,0.408163265306122
sub-187,sub-187_ses-T1_task-VVWord_run-02_bold,0,0,0,0.508889833103061,129,0.658163265306122
sub-188,sub-188_ses-T1_task-VVWord_run-01_bold,5,0.0255102040816327,0,0.563074473690867,142,0.724489795918367
sub-188,sub-188_ses-T1_task-VVWord_run-02_bold,10,0.0510204081632653,0,0.603856249804286,127,0.647959183673469
